ID_POSLA,SIFRA_KO,IME_KO,OBCINA,PARCELNA_STEVILKA,VRSTA_ZEMLJISCA,VRSTA_TRAJNEGA_NASADA,STAROST_TRAJNEGA_NASADA,PRODANI_DELEZ_PARCELE,OPOMBE_O_NEPREMICNINI,POVRSINA_PARCELE,POGODBENA_CENA_PARCELE,STOPNJA_DDV_PARCELE,E_CENTROID,N_CENTROID,LETO
834185,338,SREDIŠČE,SREDIŠČE OB DRAVI,1225/6,7,,,15/170,,62730,,,599680.87,138618.5,2024
834185,338,SREDIŠČE,SREDIŠČE OB DRAVI,1225/2,7,,,15/170,,57353,,,599509.07,138637,2024
834185,338,SREDIŠČE,SREDIŠČE OB DRAVI,1227/6,7,,,1342572/15399365,,181169,,,598285.19,138695.84,2024
834185,338,SREDIŠČE,SREDIŠČE OB DRAVI,1226/2,7,,,2469181/28329820,,148101,,,598840.3,138587.43,2024
834185,338,SREDIŠČE,SREDIŠČE OB DRAVI,1225/11,7,,,22879/259386,,24631,,,599214.34,138653.6,2024
834185,338,SREDIŠČE,SREDIŠČE OB DRAVI,*279,7,,,15/170,,120,,,597705.86,141356.18,2024
834185,338,SREDIŠČE,SREDIŠČE OB DRAVI,1516/2,7,,,15/170,,207,,,598489.32,138920.01,2024
834185,338,SREDIŠČE,SREDIŠČE OB DRAVI,1516/4,7,,,15/170,,8405,,,598308.46,138845.28,2024
834185,338,SREDIŠČE,SREDIŠČE OB DRAVI,1691/1,7,,,15/170,,10513,,,597644.85,139126.65,2024
834185,338,SREDIŠČE,SREDIŠČE OB DRAVI,1227/1,7,,,15/170,,8514,,,597993.31,138436.82,2024
834185,338,SREDIŠČE,SREDIŠČE OB DRAVI,1516/3,7,,,15/170,,889,,,598338.33,138870.46,2024
834185,338,SREDIŠČE,SREDIŠČE OB DRAVI,1052/2,7,,,78707/905420,,31630,,,599895.6,138729.36,2024
834185,338,SREDIŠČE,SREDIŠČE OB DRAVI,1225/9,7,,,751681/8519550,,26757,,,599844.13,138579.76,2024
833868,1992,HORJUL,HORJUL,209,9,,,1/1,,25,,,445794.26,98580.78,2024
833879,2675,VRANOVIČI,ČRNOMELJ,1299,9,,,1/1,,11621,,,517500.63,50863.18,2024
833884,1506,LOKVICA,METLIKA,3195,9,,,1/1,,464,,,520789.73,58991.72,2024
833893,1130,VODULE,ŠENTJUR,231/12,7,,,1/1,,217,,,531159.88,126425.93,2024
833902,1092,PAKA I,VITANJE,512,7,,,1/1,,8402,,,521503,142794.5,2024
833902,1092,PAKA I,VITANJE,509,9,,,1/1,,187,,,521622.62,142734.91,2024
833902,1092,PAKA I,VITANJE,1253,5,,,1/1,,2097,,,521426.07,142468.03,2024
833902,1092,PAKA I,VITANJE,510,7,,,1/1,,1565,,,521594.54,142761.99,2024
833902,1092,PAKA I,VITANJE,519,7,,,1/1,,2205,,,521337.21,142424.17,2024
833902,1092,PAKA I,VITANJE,520/1,7,,,1/1,,1508,,,521384.36,142492.3,2024
833902,1092,PAKA I,VITANJE,523,9,,,1/1,,16617,,,521362.53,142606.06,2024
833902,1092,PAKA I,VITANJE,514,7,,,1/1,,23772,,,521539.94,142585.4,2024
833902,1092,PAKA I,VITANJE,521,9,,,1/1,,2341,,,521290.39,142563.64,2024
833902,1092,PAKA I,VITANJE,513,9,,,1/1,,6787,,,521531.73,142689.89,2024
833902,1092,PAKA I,VITANJE,517,7,,,1/1,,4798,,,521416.85,142440.67,2024
833902,1092,PAKA I,VITANJE,524,9,,,1/1,,14599,,,521431.63,142697.88,2024
833902,1092,PAKA I,VITANJE,516/1,7,,,1/1,,28905,,,521430.22,142406.07,2024
833902,1092,PAKA I,VITANJE,520/2,9,,,1/1,,7189,,,521338.81,142522.19,2024
834536,2600,ČRNI KAL,KOPER,4084,5,,,1/1,,102,,,411239.52,44881.94,2024
834536,2600,ČRNI KAL,KOPER,3701/3,5,,,1/1,,130,,,411213.56,44849.71,2024
834536,2600,ČRNI KAL,KOPER,3745/9,7,,,1/1,,951,,,411273.53,44864.43,2024
834536,2600,ČRNI KAL,KOPER,4082,5,,,1/2,,210,,,411219.8,44851.02,2024
834536,2600,ČRNI KAL,KOPER,4085,5,,,1/1,,176,,,411252.31,44873.6,2024
834537,1578,ŽELJNE,KOČEVJE,689/1,5,,,1/1,,1006,,,489968.27,58217.12,2024
834541,259,LJUTOMER,LJUTOMER,2870/4,7,,,1/1,,85005,,,590079.65,154854.25,2024
834546,1322,KRŠKO,KRŠKO,230/82,5,,,1/1,,764,,,536116.97,93365.13,2024
834546,1322,KRŠKO,KRŠKO,*897,1,,,1/1,,74,,,536124.8,93360.31,2024
834549,1766,PETELINJE,DOL PRI LJUBLJANI,203/7,1,,,1/1,,502,,,474538.15,106270.98,2024
834563,612,VUKOVSKI DOL,PESNICA,203/8,7,,,1/1,,11008,,,554984.61,164915.41,2024
834563,612,VUKOVSKI DOL,PESNICA,204/6,7,,,1/1,,1062,,,554957.39,164868.46,2024
834563,612,VUKOVSKI DOL,PESNICA,208/10,7,,,1/1,,324,,,555044.35,164855.01,2024
834565,1051,VERPETE,VOJNIK,237/3,5,,,1/1,,560,,,525846.64,132366.04,2024
834567,2661,GAJ,SLOVENSKA BISTRICA,441/294,5,,,1/1,,1000,,,551564.59,140048.02,2024
834574,1506,LOKVICA,METLIKA,579,7,,,1/1,,86,,,522350.61,59342.74,2024
834574,1506,LOKVICA,METLIKA,580,7,,,1/1,,821,,,522399.15,59416.43,2024
834578,92,MORAVCI,MORAVSKE TOPLICE,3517/3,7,,,1/1,,250,,,592985.58,172899.95,2024
834578,92,MORAVCI,MORAVSKE TOPLICE,3517/4,7,,,1/1,,442,,,593117.64,172899.57,2024
833906,1625,RIBNICA,RIBNICA,726/106,4,,,11/40,,18,,,480168.24,68216.89,2024
833906,1625,RIBNICA,RIBNICA,726/132,4,,,11/40,,22,,,480196.73,68232.12,2024
833906,1625,RIBNICA,RIBNICA,726/137,4,,,11/40,,32,,,480197.78,68236.47,2024
833906,1625,RIBNICA,RIBNICA,726/220,4,,,11/40,,22,,,480192.11,68198.97,2024
833906,1625,RIBNICA,RIBNICA,728/60,9,,,11/40,,11,,,479938.28,67808.57,2024
833906,1625,RIBNICA,RIBNICA,728/79,9,,,11/40,,36,,,479948.59,67809.34,2024
833906,1625,RIBNICA,RIBNICA,728/93,9,,,11/40,,50,,,479961.59,67822.57,2024
833906,1625,RIBNICA,RIBNICA,1305/40,7,,,11/40,,3435,,,478561.24,64989.43,2024
833906,1625,RIBNICA,RIBNICA,1305/41,7,,,11/40,,3438,,,478617.45,65008.77,2024
833906,1625,RIBNICA,RIBNICA,1305/42,7,,,11/40,,1764,,,478624.97,65002.32,2024
833906,1625,RIBNICA,RIBNICA,1305/47,7,,,11/40,,4284,,,478713.67,64832.79,2024
884075,1900,TUNJICE,KAMNIK,622/1,6,,,4/10,,173,,,466929.91,122057.66,2024
884075,1900,TUNJICE,KAMNIK,635/1,9,,,4/10,,8020,,,466679.04,121998.74,2024
884075,1900,TUNJICE,KAMNIK,631,9,,,4/10,,1651,,,466737.64,122041.78,2024
884075,1900,TUNJICE,KAMNIK,634,9,,,4/10,,752,,,466623.68,122020.72,2024
884075,1900,TUNJICE,KAMNIK,787,9,,,4/10,,780,,,466160.14,122091.12,2024
884075,1900,TUNJICE,KAMNIK,624,9,,,4/10,,7506,,,466858.77,122177.43,2024
884075,1900,TUNJICE,KAMNIK,792,6,,,4/10,,1129,,,466416.82,121919.69,2024
884075,1900,TUNJICE,KAMNIK,788,9,,,4/10,,7632,,,466132.03,122063.49,2024
884075,1900,TUNJICE,KAMNIK,623,7,,,4/10,,2960,,,466941.26,122140.84,2024
884075,1900,TUNJICE,KAMNIK,621/1,6,,,4/10,,27,,,466955.43,122093.01,2024
884075,1900,TUNJICE,KAMNIK,798,7,,,4/10,,709,,,466526.21,121898.93,2024
884075,1900,TUNJICE,KAMNIK,790/1,3,,,4/10,,10993,,,466310.48,121898.36,2024
884075,1900,TUNJICE,KAMNIK,786,9,,,4/10,,21472,,,466003.47,122081.9,2024
884090,236,KRIŽEVCI,KRIŽEVCI,252,3,,,1/1,,2978,,,586805.87,159385.53,2024
884094,1815,DRAGA,IVANČNA GORICA,70/1,7,,,1/8,,73670,,,481529.96,89219.27,2024
884099,485,SKORIŠNJAK,VIDEM,231/1,7,,,1/1,,2705,,,573757.81,130973.19,2024
884099,485,SKORIŠNJAK,VIDEM,231/2,5,,,1/1,,482,,,573793.24,130983.24,2024
884099,485,SKORIŠNJAK,VIDEM,232,7,,,1/1,,906,,,573756.49,131011.59,2024
884099,485,SKORIŠNJAK,VIDEM,284/1,7,,,1/1,,1889,,,573794.04,130946.02,2024
884099,485,SKORIŠNJAK,VIDEM,285/2,7,,,1/1,,753,,,573811.11,130913.02,2024
884099,485,SKORIŠNJAK,VIDEM,*49,5,,,1/1,,270,,,573781.28,130980.95,2024
884117,918,LJUBIJA,MOZIRJE,288/12,7,,,1/1,,149,,,498955.86,133541.71,2024
884126,1518,GRADAC,METLIKA,1968/8,5,,,1/1,,132,,,519947.85,52399.37,2024
884133,1715,OSOLNIK,VELIKE LAŠČE,1479/18,3,,,1/1,,51,,,467912.82,79238.53,2024
884133,1715,OSOLNIK,VELIKE LAŠČE,1479/19,3,,,1/1,,22,,,467897.14,79175.77,2024
884140,699,HOČKO POHORJE,HOČE-SLIVNICA,422/6,5,,,1/1,,1053,,,543825.7,151184.12,2024
884154,3,DOLENCI,ŠALOVCI,2881,3,,,1/1,,64,,,597152.53,190820.79,2024
884155,1618,VINICE,RIBNICA,455/7,7,,,1/1,,1166,,,475296.67,69971.96,2024
884155,1618,VINICE,RIBNICA,455/8,7,,,1/1,,1609,,,475313.05,69924.69,2024
884155,1618,VINICE,RIBNICA,455/34,7,,,1/1,,1216,,,475342.23,69939.67,2024
884167,1047,ČREŠKOVA,VOJNIK,561/11,7,,,1/1,,49,,,520536.92,134520.44,2024
884167,1047,ČREŠKOVA,VOJNIK,617/5,7,,,1/1,,313,,,520493.11,134341.53,2024
884170,2246,MOST NA SOČI,TOLMIN,16/6,5,,,1/1,,78,,,402840.43,113261.77,2024
884177,2260,PRAPETNO BRDO,TOLMIN,1059/5,9,,,1/1,,26299,,,411619.38,106840.34,2024
884177,2260,PRAPETNO BRDO,TOLMIN,1061,9,,,1/1,,83277,,,411850.93,106805.81,2024
884177,2260,PRAPETNO BRDO,TOLMIN,1083,9,,,1/1,,115,,,411784.96,107041.01,2024
884177,2260,PRAPETNO BRDO,TOLMIN,1084,9,,,1/1,,2147,,,411736.61,107014.42,2024
884177,2260,PRAPETNO BRDO,TOLMIN,1085/1,9,,,1/1,,35359,,,411716.28,106940.97,2024
884177,2260,PRAPETNO BRDO,TOLMIN,1085/2,9,,,1/1,,543,,,411750.62,106988.93,2024
884177,2260,PRAPETNO BRDO,TOLMIN,1085/3,9,,,1/1,,133,,,411729.42,106977.66,2024
884177,2260,PRAPETNO BRDO,TOLMIN,1085/4,9,,,1/1,,216,,,411697.41,107011.42,2024
884177,2260,PRAPETNO BRDO,TOLMIN,1086,9,,,1/1,,252,,,411846.91,106937.98,2024
884177,2260,PRAPETNO BRDO,TOLMIN,1087,9,,,1/1,,180,,,411672.9,107021.16,2024
884177,2260,PRAPETNO BRDO,TOLMIN,1088,9,,,1/1,,25043,,,411737.14,107116.64,2024
884180,1702,TOMIŠELJ,LJUBLJANA,1965/1,7,,,1/1,,3232,,,457924.41,94184.69,2024
884180,1702,TOMIŠELJ,LJUBLJANA,1965/2,7,,,1/1,,4861,,,457916.93,94163,2024
829838,676,PEKRE,MARIBOR,600/205,6,,,1/1,,12,6100,4,546061.08,156022.92,2024
829837,676,PEKRE,MARIBOR,600/214,6,,,1/1,,12,6100,4,546085.69,156010.64,2024
829834,676,PEKRE,MARIBOR,600/16,5,,,1/1,,560,,,546109.52,155898.55,2024
829834,676,PEKRE,MARIBOR,600/102,6,,,1/1,,221,,,546120.64,155887.63,2024
829834,676,PEKRE,MARIBOR,600/175,6,,,1/1,,33,,,546121.71,155910.36,2024
883647,60,VANEČA,PUCONCI,2148,7,,,1/1,,2339,,,588503.96,176929.2,2024
883671,2615,LOKA,KOPER,821/6,7,,,1/1,,360,,,412538.64,44158.62,2024
883671,2615,LOKA,KOPER,821/8,7,,,1/1,,309,,,412529.62,44135.28,2024
883675,2498,NARIN,PIVKA,174/5,5,,,1/1,,109,,,437267.79,56227.88,2024
883675,2498,NARIN,PIVKA,174/6,5,,,1/1,,138,,,437257.46,56230.02,2024
883675,2498,NARIN,PIVKA,3467/1,5,,,1/1,,1006,,,437248.47,56195.11,2024
883675,2498,NARIN,PIVKA,3467/4,5,,,1/1,,284,,,437228.75,56213.69,2024
883675,2498,NARIN,PIVKA,3468/1,5,,,1/1,,194,,,437249.74,56211.83,2024
883675,2498,NARIN,PIVKA,3468/2,5,,,1/1,,416,,,437240.15,56223.62,2024
883675,2498,NARIN,PIVKA,254,7,,,1/1,,291,,,437059.53,56755.47,2024
883675,2498,NARIN,PIVKA,710,7,,,1/1,,352,,,436563.63,57222.29,2024
883689,942,GORNJI GRAD,GORNJI GRAD,322/12,7,,,1/1,,245,,,484613.94,129885.38,2024
883694,1128,PONIKVA,ŠENTJUR,390/1,9,,,96040/793216,,30985,,,534590.59,125144.38,2024
883697,169,PETIŠOVCI,LENDAVA,283,7,,,1/2,,2988,,,612091.27,156083.93,2024
883701,1481,SMOLENJA VAS,NOVO MESTO,1157/4,5,,,1/1,,194,,,515957.39,75876.89,2024
883714,2634,NOVA VAS,PIRAN,1889,7,,,1/1,,595,,,398547.49,38782.48,2024
883720,1261,SROMLJE,BREŽICE,237/3,9,,,1/1,,6533,,,545580.3,94367.29,2024
883725,2379,BUDANJE,AJDOVŠČINA,2422/53,5,,,1/1,,2,,,417443.37,82532.15,2024
883738,1697,LANIŠČE,ŠKOFLJICA,557/5,5,,,1/1,,25,,,467027.24,94442.07,2024
883738,1697,LANIŠČE,ŠKOFLJICA,557/13,5,,,1/1,,672,,,467044.74,94451.08,2024
883739,421,LANCOVA VAS,VIDEM,290/103,7,,,1/1,,2709,,,566876.5,136401.17,2024
883742,1310,NOVA VAS,BREŽICE,231/41,5,,,1/1,,607,,,552937.43,78989.49,2024
883780,1753,VIŽMARJE,LJUBLJANA,1550/2,5,,,1/1,,173,,,458241.97,106870.42,2024
883780,1753,VIŽMARJE,LJUBLJANA,1550/1,5,,,1/1,,123,,,458262.78,106894.77,2024
883780,1753,VIŽMARJE,LJUBLJANA,1549,5,,,1/1,,397,,,458252.6,106883.07,2024
884411,332,ORMOŽ,ORMOŽ,228/4,2,,,1/1,,3235,,,589681.45,141538.24,2024
884411,332,ORMOŽ,ORMOŽ,228/6,6,,,1/1,,49,,,589699.61,141478.34,2024
884411,332,ORMOŽ,ORMOŽ,228/7,2,,,1/1,,2257,,,589696.44,141495.65,2024
884353,332,ORMOŽ,ORMOŽ,228/3,2,,,1/1,,8553,,,589615.11,141555.81,2024
884353,332,ORMOŽ,ORMOŽ,230/15,6,,,1/1,,249,,,589619.17,141507.78,2024
884353,332,ORMOŽ,ORMOŽ,230/16,2,,,1/1,,1198,,,589612.58,141512.97,2024
884426,2309,ŠMIHEL,NOVA GORICA,4437/3,3,,,1/1,,384,,,400472.44,90749.11,2024
884441,261,STARA CESTA,LJUTOMER,330/1,7,,,1/1,,1150,,,587258.48,152107.12,2024
883766,2004,BOROVNICA,BOROVNICA,1783/3,3,,,1/24,,153,,,449755.72,87214.13,2024
883813,234,VERŽEJ,VERŽEJ,1743/5,5,,,1/1,,153,,,589290.29,161366.63,2024
883823,1675,GRAHOVO,CERKNICA,710/149,9,,,1/1,,58350,,,455901.39,69921.98,2024
883823,1675,GRAHOVO,CERKNICA,710/113,9,,,1/1,,17335,,,456062.83,69875.64,2024
883832,1386,KAL,SEVNICA,394/2,7,,,1/1,,15,,,510777.86,98610.93,2024
883852,2585,RAKITOVEC,KOPER,*67,3,,,1/1,,40,,,419470.68,37189.21,2024
883852,2585,RAKITOVEC,KOPER,*68,3,,,1/1,,43,,,419471.77,37192.91,2024
883852,2585,RAKITOVEC,KOPER,*69,3,,,1/1,,47,,,419472.42,37197.68,2024
883856,2632,SEČOVLJE,PIRAN,6104/3,7,,,1/1,,866,,,393637.25,36641.46,2024
883856,2632,SEČOVLJE,PIRAN,6104/4,7,,,1/1,,19683,,,393599.83,36610.27,2024
882383,1414,JELŠEVEC,MOKRONOG-TREBELNO,682/1,7,,,1/1,,5152,,,513704.04,84211.77,2024
882383,1414,JELŠEVEC,MOKRONOG-TREBELNO,697,7,,,1/1,,5586,,,513641.58,84208.74,2024
882383,1414,JELŠEVEC,MOKRONOG-TREBELNO,285,9,,,1/1,,9715,,,514268.51,84182.85,2024
882383,1414,JELŠEVEC,MOKRONOG-TREBELNO,844/1,9,,,1/1,,1082,,,514001.12,84066.6,2024
882383,1414,JELŠEVEC,MOKRONOG-TREBELNO,1053/3,9,,,1/1,,9295,,,514669.14,83981.76,2024
882396,636,KAMNICA,MARIBOR,169/5,3,,,1/2,,159,,,547180.28,159856.75,2024
882399,1161,PLANINA,ŠENTJUR,153/8,3,,,1/1,,203,,,531209.96,107231.97,2024
882403,1058,ROŽNI VRH,CELJE,390,7,,,1/1,,1741,,,519591.22,129069.85,2024
882403,1058,ROŽNI VRH,CELJE,593/1,9,,,1/1,,33959,,,518793.62,129406.39,2024
882403,1058,ROŽNI VRH,CELJE,384,7,,,1/1,,4184,,,519517.45,129079.73,2024
882403,1058,ROŽNI VRH,CELJE,394,7,,,1/1,,1615,,,519456.22,128943.9,2024
882403,1058,ROŽNI VRH,CELJE,380,7,,,1/1,,604,,,519505.54,129135.26,2024
882403,1058,ROŽNI VRH,CELJE,378/3,7,,,1/1,,1989,,,519542.82,129124.99,2024
882403,1058,ROŽNI VRH,CELJE,592,9,,,1/1,,766,,,518686.36,129486.2,2024
882403,1058,ROŽNI VRH,CELJE,393,7,,,1/1,,292,,,519479.98,128987.91,2024
882403,1058,ROŽNI VRH,CELJE,379,7,,,1/1,,1129,,,519539.32,129100.64,2024
882403,1058,ROŽNI VRH,CELJE,374/1,7,,,1/1,,5397,,,519453.42,129157.48,2024
882403,1058,ROŽNI VRH,CELJE,391,7,,,1/1,,914,,,519566.77,129042.85,2024
882403,1058,ROŽNI VRH,CELJE,389,7,,,1/1,,219,,,519626.49,129081.58,2024
882403,1058,ROŽNI VRH,CELJE,398,7,,,1/1,,180,,,519362.21,128924.28,2024
882403,1058,ROŽNI VRH,CELJE,593/3,9,,,1/1,,933,,,518703.97,129380.08,2024
882403,1058,ROŽNI VRH,CELJE,383,7,,,1/1,,759,,,519448.45,129057.16,2024
882403,1058,ROŽNI VRH,CELJE,392,7,,,1/1,,1372,,,519517.92,129020.49,2024
882403,1058,ROŽNI VRH,CELJE,396,7,,,1/1,,2773,,,519359.45,128899.71,2024
882403,1058,ROŽNI VRH,CELJE,378/1,7,,,1/1,,1805,,,519548.53,129152.02,2024
882403,1058,ROŽNI VRH,CELJE,381,7,,,1/1,,2852,,,519482.39,129104.06,2024
882403,1058,ROŽNI VRH,CELJE,395,7,,,1/1,,4079,,,519478.53,129005.96,2024
882403,1058,ROŽNI VRH,CELJE,374/2,7,,,1/1,,1164,,,519492.42,129185.57,2024
882403,1058,ROŽNI VRH,CELJE,593/4,9,,,1/1,,5331,,,518711.74,129432.35,2024
882403,1058,ROŽNI VRH,CELJE,377,7,,,1/1,,802,,,519519.36,129178.16,2024
882407,1416,STARO ZABUKOVJE,MOKRONOG-TREBELNO,46,5,,,1/1,,3108,,,509216.31,86563.09,2024
882417,1000,LEVEC,ŽALEC,64/17,3,,,1/5,,129,,,516658.08,122496.63,2024
882417,1000,LEVEC,ŽALEC,1563,3,,,1/5,,33,,,516665.91,122482.18,2024
882417,1000,LEVEC,ŽALEC,64/18,3,,,1/1,,276,,,516658.25,122488.03,2024
882417,1000,LEVEC,ŽALEC,1565/2,3,,,1/1,,64,,,516655.86,122475.53,2024
882421,1458,ČREŠNJICE,NOVO MESTO,2059,7,,,1/1,,1673,,,514160.07,80051.65,2024
882421,1458,ČREŠNJICE,NOVO MESTO,2061,9,,,1/1,,1018,,,514160.14,80097.44,2024
882421,1458,ČREŠNJICE,NOVO MESTO,2062/2,5,,,1/1,,1638,,,514143.71,80078.54,2024
882421,1458,ČREŠNJICE,NOVO MESTO,2062/3,7,,,1/1,,252,,,514107.17,80012.02,2024
882422,1230,IMENO,PODČETRTEK,1925,7,,,1/1,,11640,,,546540.46,110912.55,2024
882439,1121,ZBELOVSKA GORA,SLOVENSKE KONJICE,556/3,3,,,1/1,,344,,,539086.26,127657.99,2024
882439,1121,ZBELOVSKA GORA,SLOVENSKE KONJICE,556/1,7,,,1/1,,606,,,539061.39,127674.41,2024
882442,1127,PONKVICA,ŠENTJUR,554/1,7,,,1/1,,2008,,,535758.32,123485.07,2024
882450,977,ŽELEZNO,ŽALEC,363/1,3,,,1/1,,7,,,516574.95,130326.99,2024
882450,977,ŽELEZNO,ŽALEC,364/9,3,,,1/1,,358,,,516562.55,130308.67,2024
882450,977,ŽELEZNO,ŽALEC,366/2,3,,,1/1,,72,,,516569.8,130316.98,2024
882791,2612,SVETI ANTON,KOPER,634/13,2,,,106/200,,37,,,407736.34,44054.46,2024
882791,2612,SVETI ANTON,KOPER,633/12,2,,,106/200,,123,,,407743.96,44064.14,2024
882793,983,MALE BRASLOVČE,BRASLOVČE,449/214,7,,,1/1,,122,,,503464.22,129157.15,2024
882795,2606,SEMEDELA,KOPER,1559/2,5,,,1/1,,850,,,400320.6,43867.17,2024
882797,2074,SORICA,ŽELEZNIKI,478/2,5,,,1/1,,113,,,425082.04,120877.12,2024
882797,2074,SORICA,ŽELEZNIKI,478/1,5,,,1/1,,286,,,425076.56,120867.52,2024
882296,1113,ŽIČE,SLOVENSKE KONJICE,1629/2,6,,,1/1,,67,,,536874.01,130664.51,2024
882296,1113,ŽIČE,SLOVENSKE KONJICE,1631,5,,,1/1,,603,,,536892.31,130672.88,2024
882307,245,KLJUČAROVCI PRI LJUTOMERU,KRIŽEVCI,13/9,5,,,1/1,,475,,,587284.21,157365.54,2024
882307,245,KLJUČAROVCI PRI LJUTOMERU,KRIŽEVCI,13/5,5,,,1/1,,707,,,587330.47,157341.11,2024
882307,245,KLJUČAROVCI PRI LJUTOMERU,KRIŽEVCI,13/11,5,,,1/1,,1053,,,587305.96,157376.81,2024
882307,245,KLJUČAROVCI PRI LJUTOMERU,KRIŽEVCI,13/12,5,,,1/1,,575,,,587283.01,157355.25,2024
882307,245,KLJUČAROVCI PRI LJUTOMERU,KRIŽEVCI,13/13,5,,,1/1,,2691,,,587350.76,157360.2,2024
882312,1815,DRAGA,IVANČNA GORICA,125,7,,,1/1,,5762,,,481375.5,90342.89,2024
882312,1815,DRAGA,IVANČNA GORICA,36/2,9,,,1/1,,4342,,,480975.48,89807.27,2024
882312,1815,DRAGA,IVANČNA GORICA,36/3,9,,,1/1,,3085,,,480905.87,89795.14,2024
882312,1815,DRAGA,IVANČNA GORICA,124/1,7,,,1/1,,1577,,,481376.64,90294.34,2024
882312,1815,DRAGA,IVANČNA GORICA,126/1,3,,,1/1,,1052,,,481412.26,90340.33,2024
882312,1815,DRAGA,IVANČNA GORICA,127,5,,,1/1,,281,,,481423.95,90317.97,2024
882319,2589,PLAVJE,KOPER,1046,5,,,1/2,,1550,,,406836.48,48499.11,2024
882345,2017,DOLENJI LOGATEC,LOGATEC,434,9,,,1/1,,1809,,,441125.62,87346.71,2024
882351,2639,ZVODNO,CELJE,610/4,7,,,1/1,,1535,,,522039.75,120023.05,2024
882359,991,ORLA VAS,BRASLOVČE,187/5,7,,,1753/3130,,3075,,,505894.32,124333.9,2024
882368,1540,DOBLIČE,ČRNOMELJ,1874,9,,,1/1,,3546,,,512222.13,47581.52,2024
882368,1540,DOBLIČE,ČRNOMELJ,1875/2,7,,,1/1,,1144,,,512204.27,47631.92,2024
882368,1540,DOBLIČE,ČRNOMELJ,1875/1,7,,,1/1,,3500,,,512244.57,47638.76,2024
882374,2619,SOČERGA,KOPER,3952,9,,,1/16,,3166,,,413046.4,34613.73,2024
882374,2619,SOČERGA,KOPER,3953,9,,,1/16,,962,,,413080.82,34587.21,2024
882374,2619,SOČERGA,KOPER,3986,9,,,1/16,,14597,,,413639.1,34710.85,2024
882374,2619,SOČERGA,KOPER,4203,9,,,1/16,,5527,,,414156.62,34877.5,2024
882374,2619,SOČERGA,KOPER,4204,9,,,1/16,,1646,,,414164.18,34920.1,2024
882374,2619,SOČERGA,KOPER,4205,9,,,1/16,,1876,,,414110.29,34890.37,2024
882374,2619,SOČERGA,KOPER,4206,9,,,1/16,,4327,,,414077.87,34877.36,2024
882374,2619,SOČERGA,KOPER,4207,9,,,1/16,,283,,,414158.27,34966.4,2024
882374,2619,SOČERGA,KOPER,4259,7,,,1/16,,854,,,414172.35,35059.29,2024
882374,2619,SOČERGA,KOPER,4260,9,,,1/16,,1120,,,414236.94,35041.76,2024
882374,2619,SOČERGA,KOPER,4261,7,,,1/16,,1316,,,414218.14,35083.18,2024
882374,2619,SOČERGA,KOPER,4262,7,,,1/16,,1390,,,414259.26,35066.09,2024
882374,2619,SOČERGA,KOPER,4263,7,,,1/16,,974,,,414203.33,35110.56,2024
882374,2619,SOČERGA,KOPER,4264,7,,,1/16,,1419,,,414177.84,35146.41,2024
882374,2619,SOČERGA,KOPER,4273,9,,,1/16,,171,,,414334.21,34992.6,2024
882374,2619,SOČERGA,KOPER,4274,9,,,1/16,,1169,,,414376.6,34975.81,2024
882374,2619,SOČERGA,KOPER,4275,9,,,1/16,,4653,,,414492.94,34911.56,2024
882374,2619,SOČERGA,KOPER,4283/1,7,,,1/16,,1123,,,414303.46,34922.9,2024
882374,2619,SOČERGA,KOPER,4283/2,9,,,1/16,,19,,,414264.65,34936.34,2024
823200,1302,CERKLJE,BREŽICE,3894,9,,,127535/7457788,,45786,,,539896.16,81682.38,2024
823200,1302,CERKLJE,BREŽICE,3895,7,,,127535/7457788,,7660,,,539895.96,81838.83,2024
823213,1302,CERKLJE,BREŽICE,3894,9,,,127535/14915576,,45786,,,539896.16,81682.38,2024
823213,1302,CERKLJE,BREŽICE,3895,7,,,127535/14915576,,7660,,,539895.96,81838.83,2024
822412,1884,LOKE PRI ZAGORJU,ZAGORJE OB SAVI,74/128,6,,,1/1,,12,,,497147.03,111158.87,2024
822423,746,ŠENTOVEC,SLOVENSKA BISTRICA,749/9,7,,,1/1,,387,,,544448.3,140227.94,2024
822423,746,ŠENTOVEC,SLOVENSKA BISTRICA,749/10,3,,,1/1,,767,,,544421.7,140190.38,2024
822423,746,ŠENTOVEC,SLOVENSKA BISTRICA,790/1,3,,,1/1,,2301,,,544447.67,140149.78,2024
822423,746,ŠENTOVEC,SLOVENSKA BISTRICA,790/3,3,,,1/1,,469,,,544461.19,140214.79,2024
822423,746,ŠENTOVEC,SLOVENSKA BISTRICA,790/4,5,,,1/1,,976,,,544442.75,140183.69,2024
822437,1975,SPODNJE PIRNIČE,MEDVODE,455/53,3,,,1/1,,12,,,457046.24,110053.33,2024
822437,1975,SPODNJE PIRNIČE,MEDVODE,455/13,3,,,1/1,,42,,,457031.46,110045.09,2024
822437,1975,SPODNJE PIRNIČE,MEDVODE,455/35,3,,,1/1,,13,,,457058.76,110038.47,2024
822441,2405,PODNANOS,VIPAVA,3000/7,3,,,1/1,,199,,,420168.88,73771.81,2024
822441,2405,PODNANOS,VIPAVA,3000/12,3,,,1/1,,754,,,420165.83,73778.4,2024
822441,2405,PODNANOS,VIPAVA,3000/9,3,,,1/1,,866,,,420112.91,73745.8,2024
